-4.262499809265137,215.4900054931641
36.0,85.0
0.0,1.0
-4.262499809265137,215.4900054931641
0.0013299999991431832,0.08033999800682068
5.840000085299835e-06,0.00039088999619707465
0.0006000000284984708,0.045219998806715005
0.0006399999838322401,0.05688999965786934
0.0017999999690800903,0.135670006275177
0.006000000052154064,0.20498000085353849
0.052000001072883606,1.7970000505447388
0.0028899998869746923,0.10705000162124632
0.0034199999645352364,0.14876000583171844
0.004350000061094761,0.15569999814033508
0.008670000359416008,0.32113999128341675
0.0012799999676644802,0.6410899758338928
2.9639999866485596,32.63100051879883
0.25878000259399414,0.8793100118637086
0.5197700262069702,0.8362699747085571
0.03780300170183182,0.6499099731445312
